id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
20651859,Classic Rowhome in Capitol Hill!,7884028,Nick,,"Union Station, Stanton Park, Kingman Park",38.8952,-76.98829,Entire home/apt,250,31,73,2018-08-13,1.10,1,0,0,
21292577,modern  studio apartment close to metro n shopping,73833123,Jasmine,,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",38.96141,-77.00045,Entire home/apt,70,1,63,2023-03-17,0.96,2,150,42,Hosted License: 5006061214198502
21305912,Modern 2B Apt @Heart of Historic Dupont,52844473,Luba,,"Dupont Circle, Connecticut Avenue/K Street",38.91019,-77.03943,Entire home/apt,264,2,214,2023-03-17,3.24,1,17,38,Hosted License: 5007242201000311
21307831,Entire One-bedroom Apartment in Downtown,95459420,Zurabi,,"Dupont Circle, Connecticut Avenue/K Street",38.91221,-77.0376,Entire home/apt,94,31,0,,,1,0,0,
21308895,Private Room #1   15 mins to White House,140334352,Beko,,"Mayfair, Hillbrook, Mahaning Heights",38.8943,-76.94136,Private room,35,2,33,2023-03-13,0.50,7,74,5,Hosted License: 5007242201001806
21325478,Private bedroom,44949993,Mike,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92707,-77.02331,Private room,54,31,110,2022-08-14,1.69,10,291,6,
21326028,3 Bedroom Luxury Unit in Heart of City  w/parking,67317030,Shawn,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91084,-77.00718,Entire home/apt,251,2,260,2023-03-11,3.95,2,202,66,Hosted License: 5007242201001527
21354341,Luxury PENTHOUSE near White House withFREE parking,4166308,Reggie,,"Shaw, Logan Circle",38.90863,-77.02253,Entire home/apt,350,31,66,2019-03-24,1.00,1,0,0,
21366569,Subletting a cozy and big private room/bathroom,154710952,Josefina,,"West End, Foggy Bottom, GWU",38.90382,-77.05144,Private room,50,130,0,,,1,0,0,
21383659,Private room Capitol Hill's Cozy Bunks (sleep 4) 2,146624030,Sireenat,,"Capitol Hill, Lincoln Park",38.87726,-76.98744,Private room,107,1,13,2019-09-01,0.20,33,254,0,Exempt
21383867,Capitol Hill #8 Intern housing (8-person),146624030,Sireenat,,"Capitol Hill, Lincoln Park",38.87909,-76.98778,Shared room,38,1,81,2023-03-01,1.23,33,0,29,Exempt
21383885,Spacious Row House in Bloomingdale,39290542,Jill,,"Howard University, Le Droit Park, Cardozo/Shaw",38.92149,-77.01564,Entire home/apt,99,31,7,2018-01-02,0.11,1,0,0,
21384121,Capitol Hill #9 Intern & Student Housing B&B,146624030,Sireenat,,"Capitol Hill, Lincoln Park",38.8792,-76.98784,Hotel room,25,1,91,2023-03-04,1.38,33,320,45,Exempt
21384208,Newly renovated Capitol Hill Housing(bunks)1-3,146624030,Sireenat,,"Capitol Hill, Lincoln Park",38.8775,-76.98734,Shared room,25,1,39,2023-02-28,0.59,33,343,11,Exempt
21392155,Dupont West 4: Charming 1BR,28825130,Greg,,"West End, Foggy Bottom, GWU",38.90719,-77.04937,Entire home/apt,136,31,175,2022-10-04,2.69,6,0,15,
21398898,Capitol Hill #9 (private group) Bunks,146624030,Sireenat,,"Near Southeast, Navy Yard",38.87715,-76.98889,Private room,33,1,33,2022-12-14,0.50,33,0,11,Exempt
21399073,Capitol Hill  (Groups) Intern/Student Bunks2-3,146624030,Sireenat,,"Near Southeast, Navy Yard",38.87707,-76.9876,Hotel room,25,1,28,2023-03-02,0.42,33,350,14,Exempt
21414621,Capitol Hill (group upto 12 ppl ) Intern/Student,146624030,Sireenat,,"Near Southeast, Navy Yard",38.87714,-76.98878,Hotel room,29,31,8,2022-06-13,0.13,33,345,1,Exempt
21414624,Capitol Hill  (Groups) Intern/Student Bunks 2-4,146624030,Sireenat,,"Capitol Hill, Lincoln Park",38.87918,-76.98947,Shared room,29,1,33,2023-01-17,0.50,33,352,20,Exempt
21422900,Stanton Park Place 3F,138787488,Margie,,"Union Station, Stanton Park, Kingman Park",38.8935,-76.99832,Private room,45,31,106,2022-12-25,1.62,3,202,10,
21427161,Cozy get away,155303103,Johnise,,"Brightwood Park, Crestwood, Petworth",38.95546,-77.02257,Private room,95,31,0,,,1,0,0,
21436504,"Lincoln Park Apt, Capitol Hill",13874798,Rodolfo,,"Capitol Hill, Lincoln Park",38.89,-76.99119,Entire home/apt,80,31,2,2018-03-18,0.03,1,0,0,
21436977,Walk to Georgetown - Glover Park Guest Suite,6597874,Alyssia,,"Cathedral Heights, McLean Gardens, Glover Park",38.92045,-77.0748,Entire home/apt,93,2,193,2023-03-14,3.02,1,28,41,Hosted License: 5007242201000697
21437643,05. Renovated room near Nats/Wharf/Audi Field,3672670,Dennis,,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",38.8711,-77.01347,Private room,99,1,248,2023-03-10,3.81,14,158,52,Hosted License: 5007242201000434
21439632,"Cozy 3 bedroom house, near everything",105711806,Jodi & Abraham,,"Ivy City, Arboretum, Trinidad, Carver Langston",38.89871,-76.97101,Entire home/apt,120,31,150,2022-05-02,2.29,5,0,1,
21456367,Elegant English Basement Apartment in Columbia Heights,26694024,Michael,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.9326,-77.03523,Entire home/apt,101,2,275,2023-03-02,4.19,1,34,66,Hosted License: 5007242201000054
21470573,"Spacious, Cozy Retreat - Walk to metro",27021311,Kristin,,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",38.9567,-76.99628,Entire home/apt,85,31,50,2022-08-26,0.76,1,101,3,
21473043,Charming row house in Foggy Bottom,150748953,Dan,,"West End, Foggy Bottom, GWU",38.89981,-77.05298,Entire home/apt,133,31,191,2023-01-01,2.96,1,300,31,
21473050,"Newly Renovated English Basement , Heart of Noma",7405667,Lauren,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.90684,-77.01213,Entire home/apt,130,3,99,2022-12-19,1.52,2,212,33,Hosted License: 5007242201002195
21475020,Coolest Neighborhood in DC - Row House 2bd/1ba,1004055,Amir,,"Shaw, Logan Circle",38.90576,-77.02533,Entire home/apt,99,2,144,2022-11-16,2.20,1,0,33,Hosted License: 5007242201000481
21491206,Private Space with Access to Public Transportation,156126519,Terri,,"Hawthorne, Barnaby Woods, Chevy Chase",38.98157,-77.05661,Private room,199,31,5,2018-03-29,0.08,1,0,0,
21504736,Modern 2-Bedroom Apt Near H Street & Union Market,1834705,Chetan,,"Ivy City, Arboretum, Trinidad, Carver Langston",38.90522,-76.98539,Entire home/apt,175,2,85,2022-06-29,1.38,1,0,5,Hosted License: 5007242201001500
21519530,Private Room 1 Queen Bed/ Fast WiFi/ 4kTV  Netflix,156381814,Elite Sleep 365,,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",38.9702,-77.01131,Private room,69,31,14,2018-09-05,0.21,2,0,0,
21519849,Private Room 2 Queen Bed/ Fast WiFi/ 4kTV Netflix,156381814,Elite Sleep 365,,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",38.97184,-77.01228,Private room,66,31,20,2018-11-12,0.31,2,0,0,
21520487,"Historic, Convenient, D.C. Retreat!",84771858,Bennett,,"Shaw, Logan Circle",38.9109,-77.03088,Entire home/apt,150,31,146,2020-03-08,2.24,1,0,0,
21575396,Luxurious 3-bd on the Park with Monument Views,11309130,Michael,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91692,-77.00879,Entire home/apt,442,3,6,2022-10-10,0.10,4,353,3,Unhosted License: 5007262201000266
21578601,Best Short & Long Term Stays/Newly Renovated Unit,156925549,Christian,,"Shaw, Logan Circle",38.91208,-77.02798,Entire home/apt,109,31,118,2020-12-15,1.81,1,0,0,
21592968,"Victorian Row House with Minimal, Marble Interiors",2101885,Mai,,"Howard University, Le Droit Park, Cardozo/Shaw",38.91561,-77.03228,Entire home/apt,375,31,7,2019-07-07,0.13,1,0,0,
21597502,The Levis: How Suite It Is- H Street/City Lif is m,157089151,K,,"Ivy City, Arboretum, Trinidad, Carver Langston",38.90564,-76.98327,Entire home/apt,129,31,36,2019-11-10,0.59,1,249,0,
21642372,Private BR in an Artist Studio in historic house,157501109,Nicolas,,"Dupont Circle, Connecticut Avenue/K Street",38.90966,-77.03465,Private room,99,2,72,2020-03-15,1.28,1,0,0,Hosted License: 5007242201000292
21646731,Beautiful duplex loft in the heart of Logan,80894863,Murad,,"Shaw, Logan Circle",38.91128,-77.03027,Entire home/apt,1000,31,0,,,1,0,0,
21662190,07.Master bedroom close to Audi Field/Nats stadium,3672670,Dennis,,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",38.8711,-77.01347,Private room,97,1,316,2023-03-15,4.85,14,169,38,Hosted License: 5007242201000434
21663102,Stunning Studio in Foggy Bottom,3474736,Sam,,"West End, Foggy Bottom, GWU",38.90166,-77.05084,Entire home/apt,198,31,107,2021-10-31,1.81,6,105,0,
21668724,"Charming, sunny 1BR. steps to metro",24499278,Nicole,,"Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",38.93586,-77.05811,Entire home/apt,80,31,4,2019-03-08,0.07,1,0,0,
21680495,Private Room on Capitol Hill,58579028,Laura,,"Capitol Hill, Lincoln Park",38.88156,-76.98692,Private room,60,31,18,2018-08-11,0.28,1,0,0,
21695571,"Private, stylish 1BR, steps to everything",51590466,Benjamin,,"Dupont Circle, Connecticut Avenue/K Street",38.91516,-77.03645,Entire home/apt,120,365,144,2021-08-09,2.21,1,89,0,
21711623,1 BR Apartment 1/2 mile from Capitol + King Bed!,155256037,Bradford,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90048,-77.01628,Entire home/apt,79,31,2,2017-12-27,0.03,1,0,0,
21717185,Spacious Full English Basement in Takoma D.C.,158129211,Emily,,"Takoma, Brightwood, Manor Park",38.96359,-77.01617,Entire home/apt,80,2,79,2023-03-11,1.29,1,68,23,Hosted License: 5007242201000904
21729336,"Smart, Comfy Condo Close to Downtown",105502689,George,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.89853,-77.02038,Entire home/apt,299,31,95,2022-07-17,1.48,4,78,7,
21730002,Brilliant Basement near Takoma,4503953,Bruce,,"Takoma, Brightwood, Manor Park",38.96444,-77.01746,Entire home/apt,69,1,282,2023-03-15,4.41,1,325,83,Hosted License: 5007242201001100
21748348,Large Bedroom w/Private Bath,34767827,Jennifer,,"Union Station, Stanton Park, Kingman Park",38.89475,-76.97904,Private room,150,31,2,2018-08-17,0.03,1,0,0,
21753674,Washington DC -(R) Near Metro & Capitol Hill,125670628,Karen,,"Capitol Hill, Lincoln Park",38.87753,-76.98328,Entire home/apt,65,31,72,2023-02-19,1.17,2,227,4,
21756049,"Very Cool, 1BR Columbia Heights APT",263430,Duc,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92566,-77.03135,Entire home/apt,100,31,1,2017-11-20,0.02,1,0,0,
21784912,NoMa modern apartment,74841863,Daniel,,"Union Station, Stanton Park, Kingman Park",38.90546,-77.00552,Entire home/apt,100,31,0,,,1,0,0,
21788048,"Capitol Hill/Eastern Market, backyard + parking!",49195938,Barry,,"Capitol Hill, Lincoln Park",38.88663,-76.98857,Entire home/apt,389,3,154,2023-03-02,2.43,2,71,45,"Hosted License: 5007242201001269
Unhosted License: 5007262201001270"
21793152,Solar-powered Modern Home near Union Market,6083109,Paul,,"Ivy City, Arboretum, Trinidad, Carver Langston",38.90478,-76.98926,Entire home/apt,111,2,395,2023-03-03,6.10,1,301,72,Hosted License: 5007242201000092
21822257,Awaken the Dawn Bunks&Breakfast (Capitol Hill) 1-1,146624030,Sireenat,,"Near Southeast, Navy Yard",38.87713,-76.98784,Hotel room,29,1,12,2021-07-05,0.20,33,351,0,Exempt
21869442,Elegant Living in Georgetown near Dupont Circle,7196325,Jessica,,"Georgetown, Burleith/Hillandale",38.90955,-77.05489,Entire home/apt,600,1,9,2022-01-01,0.15,5,0,0,Exempt
21879862,Free Sushi! Two Bedroom Townhome on H st corridor.,4009241,Jason,,"Union Station, Stanton Park, Kingman Park",38.9024,-76.99078,Entire home/apt,180,2,11,2023-02-21,0.98,1,269,11,Hosted License: 5007242100000006
21885282,Sunfilled Room in Wonderful House,159644445,Brooke And Luis,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93563,-77.0314,Private room,64,1,113,2023-03-03,1.78,5,336,28,Hosted License: 5007242201002030
21887183,"Comfy, clean one-bedroom unit in Columbia Heights",27042315,Tom And Adam,,"Brightwood Park, Crestwood, Petworth",38.93662,-77.0294,Entire home/apt,92,1,203,2023-03-06,3.22,1,133,36,Hosted License: 5007242201000395
21891422,Entire apt for $58.  Just 5 minutes walk to Metro,157259550,Salem,,"Sheridan, Barry Farm, Buena Vista",38.85829,-76.9916,Entire home/apt,58,31,9,2018-01-11,0.14,1,0,0,
22535385,Lovely apartment close to everything. 31-night min,165513933,Jennifer,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91174,-77.00617,Entire home/apt,73,31,188,2022-11-22,2.97,1,235,1,
22553714,Great building utilities and location in DC centre,165717689,Thảo,,"Union Station, Stanton Park, Kingman Park",38.90459,-77.0056,Entire home/apt,130,31,6,2018-12-15,0.09,1,0,0,
22553946,Bloomingdale DC Basement Apartment (sleeps 4!),2801115,Lauren,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91902,-77.00926,Entire home/apt,71,2,243,2023-03-02,4.93,1,38,48,Hosted License: 5007242201001185
22554380,"Lovely LeDroit Park Oasis - 2 Br, 2 Bath, (3 beds)",23333270,Larry,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91798,-77.01433,Entire home/apt,158,31,174,2022-07-31,2.76,1,86,2,
22566196,Chic Studio Apartment- great location!,48765540,Aubrey,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92032,-77.03317,Entire home/apt,99,31,14,2019-04-09,0.22,1,0,0,
22568357,WELL-EQUIPPED STUDIO APT ** WALK TO METRO SUBWAY!,165867129,Rick & Amy,,"Shaw, Logan Circle",38.91306,-77.03339,Entire home/apt,124,2,334,2023-03-12,5.30,1,186,58,Hosted License: 5007242201001545
22573620,Furnished Basement with Private Bathroom & Entry,8043437,Rocky,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90443,-77.02746,Private room,53,31,129,2022-10-22,2.04,4,275,21,
22583236,A Little Piece of Columbia Heights,126599419,Hope,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92657,-77.02817,Entire home/apt,60,31,99,2019-09-27,1.59,1,0,0,
22595540,Charming 1br near Columbia Heights metro,32586644,Kevin,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93619,-77.0308,Entire home/apt,79,4,117,2023-03-15,1.92,1,286,33,Hosted License: 5007242100000015
22596561,Columbia Heights Bedroom,149991650,Sara,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92916,-77.02942,Private room,80,31,0,,,1,0,0,
22601186,Home on the Hill,1437612,Michael,,Historic Anacostia,38.86076,-76.97742,Private room,50,31,6,2018-05-20,0.09,1,0,0,
22610265,Panache pour Deux,74518047,Lillian Anita,,"Near Southeast, Navy Yard",38.87856,-77.00041,Private room,95,3,18,2022-12-16,0.29,2,281,10,Hosted License: 5007242201000667
22618081,Elegant townhouse in DC; Dupont Circle Kalorama,5487930,Mark,,"Dupont Circle, Connecticut Avenue/K Street",38.91172,-77.0456,Private room,145,7,13,2022-11-12,0.22,19,248,4,"Hosted License: 5007242000000005
Unhosted License: 5007262101000101"
22630382,"Near metro, CUA, NE hospitals, HU & the Hill",93563557,Cara,,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",38.94306,-77.00496,Private room,80,31,1,2018-02-13,0.02,2,0,0,
22632483,Amazing 1 BR APT | Full Kitchen | Laundry | Pool,9419684,Churchill,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.899914,-77.03313,Entire home/apt,279,31,0,,,32,352,0,
22633189,Top Floor Loft on the Most Beautiful Street in Washington,56607502,Julian & Lucrecia,,"Dupont Circle, Connecticut Avenue/K Street",38.91475,-77.03476,Private room,103,4,191,2023-02-19,3.06,2,86,39,Hosted License: 5007242201001201
22633496,Magnificent 1 BR Apt | Full Kitchen | Pool | Gym,9419684,Churchill,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.899914,-77.03313,Entire home/apt,279,31,1,2019-10-14,0.02,32,352,0,
22635161,"Luxurious Dupont Circle Townhome, Kitchen LR, Pool",5487930,Mark,,"Dupont Circle, Connecticut Avenue/K Street",38.91172,-77.04573,Private room,154,4,16,2022-04-18,0.27,19,268,1,Hosted License: 5007242100000005
22653176,Lux 2 Bedroom near White House w/wifi,9419684,Churchill,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.899914,-77.03313,Entire home/apt,413,31,12,2022-04-30,0.21,32,359,1,
22653398,Brand New 2BR Apt | Full Kitchen | Gym | Laundry,9419684,Churchill,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.899914,-77.03313,Entire home/apt,413,31,1,2021-07-05,0.05,32,359,0,
22670474,New Capitol Hill #7(female dorm room),146624030,Sireenat,,"Capitol Hill, Lincoln Park",38.87746,-76.9877,Shared room,33,1,14,2023-01-23,0.23,33,0,5,Exempt
22670678,Welcome to Dupont Circle/14th Street/U Street # 1,167034668,Monica,,"Dupont Circle, Connecticut Avenue/K Street",38.91568,-77.03716,Entire home/apt,350,31,37,2022-06-10,0.62,6,174,11,
22670776,Capitol Hill #10 (Female dorm room),146624030,Sireenat,,"Capitol Hill, Lincoln Park",38.87729,-76.98831,Shared room,30,1,46,2023-03-01,0.78,33,0,8,Exempt
22671304,"Best location Dupont/14th, Bright room and bath",56607502,Julian & Lucrecia,,"Howard University, Le Droit Park, Cardozo/Shaw",38.91498,-77.03383,Private room,86,4,228,2023-02-20,3.68,2,46,48,Hosted License: 5007242201001201
22690411,*Centrally Located* Updated 1 Bd Apt Logan Circle,167267878,Sarah,,"Shaw, Logan Circle",38.91144,-77.03014,Entire home/apt,191,3,153,2023-03-16,2.46,1,97,30,Hosted License: 5007242201000147
22691885,Awaken the Dawn Bunks&Breakfast (Capitol Hill) 2-1,146624030,Sireenat,,"Capitol Hill, Lincoln Park",38.87917,-76.98945,Hotel room,29,1,23,2021-08-30,0.38,33,360,0,Exempt
22692174,Awaken the Dawn Bunks&Breakfast (Capitol Hill) 2-3,146624030,Sireenat,,"Capitol Hill, Lincoln Park",38.87752,-76.98912,Hotel room,29,1,17,2023-02-25,0.28,33,354,8,Exempt
22704423,"Gorgeous, large, modern 1 BR on Hist. Logan Circle",39747152,Benjamin,,"Shaw, Logan Circle",38.90883,-77.02642,Entire home/apt,121,1,359,2023-03-16,5.81,2,82,86,Hosted License: 5007242201000129
22705219,Room G  - Double Sized Room (Queen Bed),124644014,Rose,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91808,-77.01128,Private room,70,1,109,2023-02-28,1.78,5,52,38,Hosted License: 5007242201000764
22712422,Perfect Home Base! Beautiful NW Apt w/Parking,35004448,Joanna,,"Takoma, Brightwood, Manor Park",38.9577,-77.01281,Entire home/apt,71,1,222,2022-11-16,3.65,2,0,32,Hosted License: 5007242201001348
22718715,★Capitol Hill Apartment★Parking★W/D★ Full Kitch,167620050,Curtis&Ansley,,"Union Station, Stanton Park, Kingman Park",38.89431,-76.98435,Entire home/apt,125,3,163,2023-03-14,2.61,1,34,43,Hosted License: 5007242201001267
22718758,Private Suite - Capitol Hill Victorian - King Bed,167621187,Bee,,"Union Station, Stanton Park, Kingman Park",38.89661,-76.98743,Entire home/apt,120,2,69,2022-11-27,1.15,1,309,12,Hosted License: 5007242201000756
22731835,Great Large Studio on Columbia Heights,31371437,Arturo,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93535,-77.03761,Entire home/apt,45,31,4,2018-04-01,0.07,1,0,0,
22743952,Enchanted Forest 1 Bedroom Suite w/parking.,167542927,Denise,,"North Cleveland Park, Forest Hills, Van Ness",38.94828,-77.05701,Entire home/apt,89,14,23,2022-10-22,0.38,1,146,5,Hosted License: 5007242201000696
22745173,The Historic DC Firehouse 4 - Penthouse Unit,5243080,Michael,,"Shaw, Logan Circle",38.91395,-77.02558,Entire home/apt,1040,2,187,2023-02-12,3.08,4,207,30,"Hosted License: 5007242201001530
Unhosted License: 5007262201001531"
22773755,Newly renovated 1 bedroom basement apartment,168231720,Elizabeth,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.92114,-77.00313,Entire home/apt,90,2,290,2023-02-25,4.63,1,126,53,Hosted License: 5007242201001153
